file_name,breed_name,type
n02111500_3254,Great_Pyrenees,train
n02111500_2272,Great_Pyrenees,train
n02111500_8178,Great_Pyrenees,train
n02111500_2617,Great_Pyrenees,train
n02111500_7080,Great_Pyrenees,train
n02111500_9003,Great_Pyrenees,train
n02111500_648,Great_Pyrenees,train
n02111500_1097,Great_Pyrenees,train
n02111500_8042,Great_Pyrenees,train
n02111500_8610,Great_Pyrenees,train
n02111500_1718,Great_Pyrenees,train
n02111500_4590,Great_Pyrenees,train
n02111500_7655,Great_Pyrenees,train
n02111500_3333,Great_Pyrenees,train
n02111500_7420,Great_Pyrenees,train
n02111500_9250,Great_Pyrenees,train
n02111500_9000,Great_Pyrenees,train
n02111500_2010,Great_Pyrenees,train
n02111500_4315,Great_Pyrenees,train
n02111500_3835,Great_Pyrenees,train
n02111500_5962,Great_Pyrenees,train
n02111500_5935,Great_Pyrenees,train
n02111889_5075,Samoyed,train
n02111889_5463,Samoyed,train
n02111889_16334,Samoyed,train
n02111889_1402,Samoyed,train
n02111889_15020,Samoyed,train
n02111889_2789,Samoyed,train
n02111889_4381,Samoyed,train
n02111889_13657,Samoyed,train
n02111889_373,Samoyed,train
n02111889_789,Samoyed,train
n02111889_3450,Samoyed,train
n02111889_2952,Samoyed,train
n02111889_3494,Samoyed,train
n02111889_17827,Samoyed,train
n02111889_12171,Samoyed,train
n02111889_3345,Samoyed,train
n02111889_6859,Samoyed,train
n02111889_9001,Samoyed,train
n02111889_466,Samoyed,train
n02111889_1019,Samoyed,train
n02111889_10324,Samoyed,train
n02111889_3253,Samoyed,train
n02111889_17368,Samoyed,train
n02111889_4967,Samoyed,train
n02111889_17383,Samoyed,train
n02111889_12045,Samoyed,train
n02111889_2029,Samoyed,train
n02111889_4073,Samoyed,train
n02111889_5602,Samoyed,train
n02111889_7002,Samoyed,train
n02111889_4353,Samoyed,train
n02111889_6343,Samoyed,train
n02111889_1532,Samoyed,train
n02111889_4142,Samoyed,train
n02111889_10734,Samoyed,train
n02111889_16414,Samoyed,train
n02111889_4159,Samoyed,train
n02111889_5778,Samoyed,train
n02111889_6950,Samoyed,train
n02111889_10950,Samoyed,train
n02111889_5680,Samoyed,train
n02111889_4740,Samoyed,train
n02111889_928,Samoyed,train
n02111889_4679,Samoyed,train
n02111889_1374,Samoyed,train
n02111889_853,Samoyed,train
n02111889_6419,Samoyed,train
n02111889_2820,Samoyed,train
n02111889_4809,Samoyed,train
n02111889_4484,Samoyed,train
n02111889_12976,Samoyed,train
n02111889_2083,Samoyed,train
n02111889_5532,Samoyed,train
n02111889_4368,Samoyed,train
n02111889_3399,Samoyed,train
n02111889_8748,Samoyed,train
n02111889_3918,Samoyed,train
n02111889_3326,Samoyed,train
n02111889_6592,Samoyed,train
n02111889_5452,Samoyed,train
n02111889_18,Samoyed,train
n02111889_5212,Samoyed,train
n02111889_7083,Samoyed,train
n02111889_771,Samoyed,train
n02111889_16116,Samoyed,train
n02111889_2030,Samoyed,train
n02111889_6512,Samoyed,train
n02111889_17532,Samoyed,train
n02111889_108,Samoyed,train
n02111889_2476,Samoyed,train
n02111889_3960,Samoyed,train
n02111889_14746,Samoyed,train
n02111889_16676,Samoyed,train
n02111889_3499,Samoyed,train
n02111889_13924,Samoyed,train
n02111889_1739,Samoyed,train
n02111889_12811,Samoyed,train
n02111889_1314,Samoyed,train
n02111889_4588,Samoyed,train
n02111889_1255,Samoyed,train
n02111889_16434,Samoyed,train
n02111889_1472,Samoyed,train
n02111889_514,Samoyed,train
n02111889_7100,Samoyed,train
n02111889_899,Samoyed,train
n02111889_3221,Samoyed,train
n02111889_13772,Samoyed,train
n02111889_6631,Samoyed,train
n02111889_13737,Samoyed,train
n02111889_1716,Samoyed,train
n02111889_13603,Samoyed,train
n02111889_4147,Samoyed,train
n02111889_1968,Samoyed,train
n02111889_2136,Samoyed,train
n02111889_5145,Samoyed,train
n02111889_6545,Samoyed,train
n02111889_14413,Samoyed,train
n02111889_6425,Samoyed,train
n02111889_1735,Samoyed,train
n02111889_13281,Samoyed,train
n02112018_7880,Pomeranian,train
n02112018_9376,Pomeranian,train
n02112018_2782,Pomeranian,train
n02112018_1348,Pomeranian,train
n02112018_5427,Pomeranian,train
n02112018_3742,Pomeranian,train
n02112018_5540,Pomeranian,train
n02112018_1339,Pomeranian,train
n02112018_9861,Pomeranian,train
n02112018_4586,Pomeranian,train
n02112018_3599,Pomeranian,train
n02112018_4456,Pomeranian,train
n02112018_3737,Pomeranian,train
n02112018_276,Pomeranian,train
n02112018_651,Pomeranian,train
n02112018_11105,Pomeranian,train
n02112018_1146,Pomeranian,train
n02112018_514,Pomeranian,train
n02112018_3126,Pomeranian,train
n02112018_10174,Pomeranian,train
n02112018_4245,Pomeranian,train
n02112018_436,Pomeranian,train
n02112018_2691,Pomeranian,train
n02112018_2811,Pomeranian,train
n02112018_6214,Pomeranian,train
n02112018_7953,Pomeranian,train
n02112018_3133,Pomeranian,train
n02112018_494,Pomeranian,train
n02112018_888,Pomeranian,train
n02112018_5091,Pomeranian,train
n02112018_5864,Pomeranian,train
n02112018_687,Pomeranian,train
n02112018_5208,Pomeranian,train
n02112018_863,Pomeranian,train
n02112018_6098,Pomeranian,train
n02112018_4554,Pomeranian,train
n02112018_1929,Pomeranian,train
n02112018_877,Pomeranian,train
n02112018_2590,Pomeranian,train
n02112018_249,Pomeranian,train
n02112018_2614,Pomeranian,train
n02112018_6676,Pomeranian,train
n02112018_4958,Pomeranian,train
n02112018_1317,Pomeranian,train
n02112018_9028,Pomeranian,train
n02112018_5089,Pomeranian,train
n02112018_1577,Pomeranian,train
n02112018_4148,Pomeranian,train
n02112018_1380,Pomeranian,train
n02112018_1612,Pomeranian,train
n02112018_6208,Pomeranian,train
n02112018_14394,Pomeranian,train
n02112018_6129,Pomeranian,train
n02112018_2255,Pomeranian,train
n02112018_4373,Pomeranian,train
n02112018_5329,Pomeranian,train
n02112018_13600,Pomeranian,train
n02112018_725,Pomeranian,train
n02112018_3504,Pomeranian,train
n02112018_161,Pomeranian,train
n02112018_11071,Pomeranian,train
n02112018_4243,Pomeranian,train
n02112018_627,Pomeranian,train
n02112018_5482,Pomeranian,train
n02112018_4639,Pomeranian,train
n02112018_150,Pomeranian,train
n02112018_4840,Pomeranian,train
n02112018_5367,Pomeranian,train
n02112018_2896,Pomeranian,train
n02112018_10243,Pomeranian,train
n02112018_1325,Pomeranian,train
n02112018_612,Pomeranian,train
n02112018_5814,Pomeranian,train
n02112018_8246,Pomeranian,train
n02112018_2821,Pomeranian,train
n02112018_6201,Pomeranian,train
n02112018_5317,Pomeranian,train
n02112018_10129,Pomeranian,train
n02112018_12405,Pomeranian,train
n02112018_9791,Pomeranian,train
n02112018_883,Pomeranian,train
n02112018_3539,Pomeranian,train
n02112018_2699,Pomeranian,train
n02112018_2728,Pomeranian,train
n02112018_1611,Pomeranian,train
n02112018_5560,Pomeranian,train
n02112018_6159,Pomeranian,train
n02112018_3302,Pomeranian,train
n02112018_3427,Pomeranian,train
n02112018_3532,Pomeranian,train
n02112018_2288,Pomeranian,train
n02112018_4644,Pomeranian,train
n02112018_1495,Pomeranian,train
n02112018_3812,Pomeranian,train
n02112018_938,Pomeranian,train
n02112018_1158,Pomeranian,train
n02112018_10937,Pomeranian,train
n02112018_12953,Pomeranian,train
n02112018_1705,Pomeranian,train
n02112018_1659,Pomeranian,train
n02112137_2475,chow,train
n02112137_2020,chow,train
n02112137_2250,chow,train
n02112137_11261,chow,train
n02112137_6506,chow,train
n02112137_6857,chow,train
n02112137_2845,chow,train
n02112137_17437,chow,train
n02112137_10430,chow,train
n02112137_16815,chow,train
n02112137_528,chow,train
n02112137_3467,chow,train
n02112137_12792,chow,train
n02112137_5601,chow,train
n02112137_2791,chow,train
n02112137_9074,chow,train
n02112137_8637,chow,train
n02112137_9082,chow,train
n02112137_2453,chow,train
n02112137_1976,chow,train
n02112137_9708,chow,train
n02112137_11732,chow,train
n02112137_3570,chow,train
n02112137_8410,chow,train
n02112137_6314,chow,train
n02112137_8504,chow,train
n02112137_11938,chow,train
n02112137_3706,chow,train
n02112137_13415,chow,train
n02112137_1704,chow,train
n02112137_1374,chow,train
n02112137_9212,chow,train
n02112137_2411,chow,train
n02112137_7594,chow,train
n02112137_10654,chow,train
n02112137_7340,chow,train
n02112137_1589,chow,train
n02112137_2998,chow,train
n02112137_6350,chow,train
n02112137_8083,chow,train
n02112137_1614,chow,train
n02112137_7988,chow,train
n02112137_2028,chow,train
n02112137_8986,chow,train
n02112137_18174,chow,train
n02112137_11536,chow,train
n02112137_1830,chow,train
n02112137_11550,chow,train
n02112137_2290,chow,train
n02112137_9591,chow,train
n02112137_1251,chow,train
n02112137_10457,chow,train
n02112137_16162,chow,train
n02112137_16817,chow,train
n02112137_2745,chow,train
n02112137_16520,chow,train
n02112137_2757,chow,train
n02112137_7991,chow,train
n02112137_126,chow,train
n02112137_6164,chow,train
n02112137_6898,chow,train
n02112137_2619,chow,train
n02112137_2739,chow,train
n02112137_4434,chow,train
n02112137_2825,chow,train
n02112137_1733,chow,train
n02112137_14448,chow,train
n02112137_3032,chow,train
n02112137_12685,chow,train
n02112137_2850,chow,train
n02112137_2376,chow,train
n02112137_5664,chow,train
n02112137_7428,chow,train
n02112137_6709,chow,train
n02112137_11472,chow,train
n02112137_15792,chow,train
n02112137_4447,chow,train
n02112137_2231,chow,train
n02112137_112,chow,train
n02112137_10134,chow,train
n02112137_12741,chow,train
n02112137_5114,chow,train
n02112137_10815,chow,train
n02112137_1401,chow,train
n02112137_9405,chow,train
n02112137_12766,chow,train
n02112137_10605,chow,train
n02112137_1015,chow,train
n02112137_1795,chow,train
n02112137_2319,chow,train
n02112137_2724,chow,train
n02112137_2220,chow,train
n02112137_6808,chow,train
n02112137_6282,chow,train
n02112137_7645,chow,train
n02112137_5089,chow,train
n02112137_5548,chow,train
n02112137_13499,chow,train
n02112137_6213,chow,train
n02112137_7751,chow,train
n02112350_6906,keeshond,train
n02112350_7219,keeshond,train
n02112350_212,keeshond,train
n02112350_6947,keeshond,train
n02112350_9518,keeshond,train
n02112350_8390,keeshond,train
n02112350_8604,keeshond,train
n02112350_7257,keeshond,train
n02112350_9536,keeshond,train
n02112350_9987,keeshond,train
n02112350_10343,keeshond,train
n02112350_8469,keeshond,train
n02112350_9545,keeshond,train
n02112350_9580,keeshond,train
n02112350_4282,keeshond,train
n02112350_7952,keeshond,train
n02112350_9643,keeshond,train
n02112350_2640,keeshond,train
n02112350_6693,keeshond,train
n02112350_9898,keeshond,train
n02112350_9717,keeshond,train
n02112350_8484,keeshond,train
n02112350_9112,keeshond,train
n02112350_8341,keeshond,train
n02112350_8234,keeshond,train
n02112350_2188,keeshond,train
n02112350_8628,keeshond,train
n02112350_6855,keeshond,train
n02112350_8184,keeshond,train
n02112350_10338,keeshond,train
n02112350_7115,keeshond,train
n02112350_464,keeshond,train
n02112350_1199,keeshond,train
n02112350_8631,keeshond,train
n02112350_7141,keeshond,train
n02112350_7618,keeshond,train
n02112350_4590,keeshond,train
n02112350_8391,keeshond,train
n02112350_9131,keeshond,train
n02112350_7573,keeshond,train
n02112350_8454,keeshond,train
n02112350_10184,keeshond,train
n02112350_9791,keeshond,train
n02112350_9908,keeshond,train
n02112350_5904,keeshond,train
n02112350_7335,keeshond,train
n02112350_8850,keeshond,train
n02112350_1050,keeshond,train
n02112350_1861,keeshond,train
n02112350_4806,keeshond,train
n02112350_1312,keeshond,train
n02112350_8875,keeshond,train
n02112350_8409,keeshond,train
n02112350_8177,keeshond,train
n02112350_7112,keeshond,train
n02112350_9071,keeshond,train
n02112350_6659,keeshond,train
n02112350_4368,keeshond,train
n02112350_4801,keeshond,train
n02112350_8201,keeshond,train
n02112350_6601,keeshond,train
n02112350_9418,keeshond,train
n02112350_2709,keeshond,train
n02112350_8572,keeshond,train
n02112350_7168,keeshond,train
n02112350_8077,keeshond,train
n02112350_8279,keeshond,train
n02112350_10085,keeshond,train
n02112350_8976,keeshond,train
n02112350_225,keeshond,train
n02112350_10023,keeshond,train
n02112350_7789,keeshond,train
n02112350_10322,keeshond,train
n02112350_7038,keeshond,train
n02112350_7253,keeshond,train
n02112350_7312,keeshond,train
n02112350_7837,keeshond,train
n02112350_7893,keeshond,train
n02112350_7271,keeshond,train
n02112350_7157,keeshond,train
n02112350_10100,keeshond,train
n02112350_9769,keeshond,train
n02112350_9300,keeshond,train
n02112350_8278,keeshond,train
n02112350_6927,keeshond,train
n02112350_9782,keeshond,train
n02112350_7445,keeshond,train
n02112350_7037,keeshond,train
n02112350_6007,keeshond,train
n02112350_9232,keeshond,train
n02112350_7862,keeshond,train
n02112350_7087,keeshond,train
n02112350_6980,keeshond,train
n02112350_3824,keeshond,train
n02112350_9431,keeshond,train
n02112350_7246,keeshond,train
n02112350_177,keeshond,train
n02112350_1572,keeshond,train
n02112350_10283,keeshond,train
n02112350_9052,keeshond,train
n02112706_237,Brabancon_griffon,train
n02112706_967,Brabancon_griffon,train
n02112706_735,Brabancon_griffon,train
n02112706_2133,Brabancon_griffon,train
n02112706_2042,Brabancon_griffon,train
n02112706_1418,Brabancon_griffon,train
n02112706_1731,Brabancon_griffon,train
n02112706_1180,Brabancon_griffon,train
n02112706_346,Brabancon_griffon,train
n02112706_1114,Brabancon_griffon,train
n02112706_286,Brabancon_griffon,train
n02112706_2391,Brabancon_griffon,train
n02112706_1453,Brabancon_griffon,train
n02112706_475,Brabancon_griffon,train
n02112706_442,Brabancon_griffon,train
n02112706_1172,Brabancon_griffon,train
n02112706_1700,Brabancon_griffon,train
n02112706_68,Brabancon_griffon,train
n02112706_350,Brabancon_griffon,train
n02112706_1688,Brabancon_griffon,train
n02112706_1102,Brabancon_griffon,train
n02112706_2155,Brabancon_griffon,train
n02112706_600,Brabancon_griffon,train
n02112706_977,Brabancon_griffon,train
n02112706_1419,Brabancon_griffon,train
n02112706_1995,Brabancon_griffon,train
n02112706_1755,Brabancon_griffon,train
n02112706_107,Brabancon_griffon,train
n02112706_1922,Brabancon_griffon,train
n02112706_1230,Brabancon_griffon,train
n02112706_1644,Brabancon_griffon,train
n02112706_643,Brabancon_griffon,train
n02112706_1899,Brabancon_griffon,train
n02112706_1875,Brabancon_griffon,train
n02112706_1925,Brabancon_griffon,train
n02112706_360,Brabancon_griffon,train
n02112706_1298,Brabancon_griffon,train
n02112706_1586,Brabancon_griffon,train
n02112706_1541,Brabancon_griffon,train
n02112706_235,Brabancon_griffon,train
n02112706_37,Brabancon_griffon,train
n02112706_2149,Brabancon_griffon,train
n02112706_108,Brabancon_griffon,train
n02112706_473,Brabancon_griffon,train
n02112706_277,Brabancon_griffon,train
n02112706_726,Brabancon_griffon,train
n02112706_292,Brabancon_griffon,train
n02112706_420,Brabancon_griffon,train
n02112706_2161,Brabancon_griffon,train
n02112706_1087,Brabancon_griffon,train
n02112706_1165,Brabancon_griffon,train
n02112706_2188,Brabancon_griffon,train
n02112706_2169,Brabancon_griffon,train
n02112706_835,Brabancon_griffon,train
n02112706_1882,Brabancon_griffon,train
n02112706_1554,Brabancon_griffon,train
n02112706_1971,Brabancon_griffon,train
n02112706_106,Brabancon_griffon,train
n02112706_2137,Brabancon_griffon,train
n02112706_1558,Brabancon_griffon,train
n02112706_256,Brabancon_griffon,train
n02112706_2191,Brabancon_griffon,train
n02112706_1251,Brabancon_griffon,train
n02112706_663,Brabancon_griffon,train
n02112706_1041,Brabancon_griffon,train
n02112706_1684,Brabancon_griffon,train
n02112706_1303,Brabancon_griffon,train
n02112706_62,Brabancon_griffon,train
n02112706_517,Brabancon_griffon,train
n02112706_1368,Brabancon_griffon,train
n02112706_363,Brabancon_griffon,train
n02112706_2550,Brabancon_griffon,train
n02112706_400,Brabancon_griffon,train
n02112706_1983,Brabancon_griffon,train
n02112706_396,Brabancon_griffon,train
n02112706_1561,Brabancon_griffon,train
n02112706_1057,Brabancon_griffon,train
n02112706_637,Brabancon_griffon,train
n02112706_1805,Brabancon_griffon,train
n02112706_1065,Brabancon_griffon,train
n02112706_2027,Brabancon_griffon,train
n02112706_540,Brabancon_griffon,train
n02112706_1569,Brabancon_griffon,train
n02112706_2074,Brabancon_griffon,train
n02112706_1080,Brabancon_griffon,train
n02112706_895,Brabancon_griffon,train
n02112706_539,Brabancon_griffon,train
n02112706_2269,Brabancon_griffon,train
n02112706_1712,Brabancon_griffon,train
n02112706_898,Brabancon_griffon,train
n02112706_1072,Brabancon_griffon,train
n02112706_2467,Brabancon_griffon,train
n02112706_1814,Brabancon_griffon,train
n02112706_1970,Brabancon_griffon,train
n02112706_223,Brabancon_griffon,train
n02112706_866,Brabancon_griffon,train
n02112706_417,Brabancon_griffon,train
n02112706_781,Brabancon_griffon,train
n02112706_1546,Brabancon_griffon,train
n02112706_1117,Brabancon_griffon,train
n02113023_4796,Pembroke,train
n02113023_4285,Pembroke,train
n02113023_9001,Pembroke,train
n02113023_1616,Pembroke,train
n02113023_5985,Pembroke,train
n02113023_2330,Pembroke,train
n02113023_3495,Pembroke,train
n02113023_7316,Pembroke,train
n02113023_6341,Pembroke,train
n02113023_5848,Pembroke,train
n02113023_3022,Pembroke,train
n02113023_187,Pembroke,train
n02113023_4726,Pembroke,train
n02113023_4611,Pembroke,train
n02113023_4972,Pembroke,train
n02113023_5295,Pembroke,train
n02113023_5881,Pembroke,train
n02113023_14398,Pembroke,train
n02113023_13896,Pembroke,train
n02113023_2919,Pembroke,train
n02113023_6519,Pembroke,train
n02113023_3471,Pembroke,train
n02113023_5006,Pembroke,train
n02113023_3181,Pembroke,train
n02113023_1257,Pembroke,train
n02113023_2012,Pembroke,train
n02113023_14104,Pembroke,train
n02113023_14262,Pembroke,train
n02113023_6000,Pembroke,train
n02113023_12192,Pembroke,train
n02113023_7275,Pembroke,train
n02113023_10829,Pembroke,train
n02113023_4269,Pembroke,train
n02113023_4256,Pembroke,train
n02113023_3601,Pembroke,train
n02113023_1360,Pembroke,train
n02113023_12248,Pembroke,train
n02113023_5050,Pembroke,train
n02113023_597,Pembroke,train
n02113023_2256,Pembroke,train
n02113023_4782,Pembroke,train
n02113023_12785,Pembroke,train
n02113023_1896,Pembroke,train
n02113023_2567,Pembroke,train
n02113023_1144,Pembroke,train
n02113023_6275,Pembroke,train
n02113023_3840,Pembroke,train
n02113023_10636,Pembroke,train
n02113023_1825,Pembroke,train
n02113023_15576,Pembroke,train
n02113023_7292,Pembroke,train
n02113023_6508,Pembroke,train
n02113023_1976,Pembroke,train
n02113023_856,Pembroke,train
n02113023_6962,Pembroke,train
n02113023_591,Pembroke,train
n02113023_1198,Pembroke,train
n02113023_1342,Pembroke,train
n02113023_6030,Pembroke,train
n02113023_2054,Pembroke,train
n02113023_724,Pembroke,train
n02113023_6869,Pembroke,train
n02113023_13200,Pembroke,train
n02113023_4052,Pembroke,train
n02113023_6161,Pembroke,train
n02113023_2482,Pembroke,train
n02113023_3998,Pembroke,train
n02113023_3945,Pembroke,train
n02113023_827,Pembroke,train
n02113023_15144,Pembroke,train
n02113023_6826,Pembroke,train
n02113023_4211,Pembroke,train
n02113023_292,Pembroke,train
n02113023_1373,Pembroke,train
n02113023_4893,Pembroke,train
n02113023_6655,Pembroke,train
n02113023_3885,Pembroke,train
n02113023_1659,Pembroke,train
n02113023_7038,Pembroke,train
n02113023_6226,Pembroke,train
n02113023_6548,Pembroke,train
n02113023_1354,Pembroke,train
n02113023_2287,Pembroke,train
n02113023_3167,Pembroke,train
n02113023_1916,Pembroke,train
n02113023_2970,Pembroke,train
n02113023_6140,Pembroke,train
n02113023_1774,Pembroke,train
n02113023_6702,Pembroke,train
n02113023_5122,Pembroke,train
n02113023_11103,Pembroke,train
n02113023_6312,Pembroke,train
n02113023_3563,Pembroke,train
n02113023_1912,Pembroke,train
n02113023_11091,Pembroke,train
n02113023_5901,Pembroke,train
n02113023_894,Pembroke,train
n02113023_186,Pembroke,train
n02113023_4391,Pembroke,train
n02113023_2390,Pembroke,train
n02113186_478,Cardigan,train
n02113186_6418,Cardigan,train
n02113186_11704,Cardigan,train
n02113186_440,Cardigan,train
n02113186_9809,Cardigan,train
n02113186_6539,Cardigan,train
n02113186_8812,Cardigan,train
n02113186_4563,Cardigan,train
n02113186_13169,Cardigan,train
n02113186_7480,Cardigan,train
n02113186_1612,Cardigan,train
n02113186_10944,Cardigan,train
n02113186_11035,Cardigan,train
n02113186_13335,Cardigan,train
n02113186_7215,Cardigan,train
n02113186_9807,Cardigan,train
n02113186_12316,Cardigan,train
n02113186_10816,Cardigan,train
n02113186_6300,Cardigan,train
n02113186_13333,Cardigan,train
n02113186_6415,Cardigan,train
n02113186_314,Cardigan,train
n02113186_10077,Cardigan,train
n02113186_4628,Cardigan,train
n02113186_5340,Cardigan,train
n02113186_11371,Cardigan,train
n02113186_11947,Cardigan,train
n02113186_8794,Cardigan,train
n02113186_10535,Cardigan,train
n02113186_11037,Cardigan,train
n02113186_7308,Cardigan,train
n02113186_11073,Cardigan,train
n02113186_2617,Cardigan,train
n02113186_4924,Cardigan,train
n02113186_3169,Cardigan,train
n02113186_2431,Cardigan,train
n02113186_6408,Cardigan,train
n02113186_2419,Cardigan,train
n02113186_5841,Cardigan,train
n02113186_9063,Cardigan,train
n02113186_11400,Cardigan,train
n02113186_13424,Cardigan,train
n02113186_6499,Cardigan,train
n02113186_1529,Cardigan,train
n02113186_7159,Cardigan,train
n02113186_1447,Cardigan,train
n02113186_11222,Cardigan,train
n02113186_8932,Cardigan,train
n02113186_11017,Cardigan,train
n02113186_4480,Cardigan,train
n02113186_2211,Cardigan,train
n02113186_12419,Cardigan,train
n02113186_7353,Cardigan,train
n02113186_2433,Cardigan,train
n02113186_3049,Cardigan,train
n02113186_13272,Cardigan,train
n02113186_11685,Cardigan,train
n02113186_10891,Cardigan,train
n02113186_11559,Cardigan,train
n02113186_2994,Cardigan,train
n02113186_3457,Cardigan,train
n02113186_13533,Cardigan,train
n02113186_6173,Cardigan,train
n02113186_10416,Cardigan,train
n02113186_1016,Cardigan,train
n02113186_11741,Cardigan,train
n02113186_8846,Cardigan,train
n02113186_4976,Cardigan,train
n02113186_5833,Cardigan,train
n02113186_3178,Cardigan,train
n02113186_12513,Cardigan,train
n02113186_10505,Cardigan,train
n02113186_5242,Cardigan,train
n02113186_11220,Cardigan,train
n02113186_3832,Cardigan,train
n02113186_2413,Cardigan,train
n02113186_741,Cardigan,train
n02113186_13484,Cardigan,train
n02113186_11789,Cardigan,train
n02113186_10361,Cardigan,train
n02113186_6477,Cardigan,train
n02113186_11658,Cardigan,train
n02113186_2911,Cardigan,train
n02113186_12499,Cardigan,train
n02113186_9208,Cardigan,train
n02113186_1120,Cardigan,train
n02113186_6608,Cardigan,train
n02113186_9666,Cardigan,train
n02113186_10972,Cardigan,train
n02113186_10431,Cardigan,train
n02113186_694,Cardigan,train
n02113186_7608,Cardigan,train
n02113186_7676,Cardigan,train
n02113186_8414,Cardigan,train
n02113186_11446,Cardigan,train
n02113186_748,Cardigan,train
n02113186_8678,Cardigan,train
n02113186_12093,Cardigan,train
n02113186_4902,Cardigan,train
n02113186_13102,Cardigan,train
n02113624_1063,toy_poodle,train
n02113624_5442,toy_poodle,train
n02113624_454,toy_poodle,train
n02113624_3624,toy_poodle,train
n02113624_1576,toy_poodle,train
n02113624_1804,toy_poodle,train
n02113624_4045,toy_poodle,train
n02113624_9574,toy_poodle,train
n02113624_6684,toy_poodle,train
n02113624_9828,toy_poodle,train
n02113624_6060,toy_poodle,train
n02113624_2019,toy_poodle,train
n02113624_3159,toy_poodle,train
n02113624_925,toy_poodle,train
n02113624_3460,toy_poodle,train
n02113624_629,toy_poodle,train
n02113624_8936,toy_poodle,train
n02113624_1639,toy_poodle,train
n02113624_1756,toy_poodle,train
n02113624_2258,toy_poodle,train
n02113624_4087,toy_poodle,train
n02113624_166,toy_poodle,train
n02113624_7504,toy_poodle,train
n02113624_6813,toy_poodle,train
n02113624_1929,toy_poodle,train
n02113624_223,toy_poodle,train
n02113624_2609,toy_poodle,train
n02113624_3093,toy_poodle,train
n02113624_9105,toy_poodle,train
n02113624_2223,toy_poodle,train
n02113624_479,toy_poodle,train
n02113624_8943,toy_poodle,train
n02113624_9229,toy_poodle,train
n02113624_3691,toy_poodle,train
n02113624_3344,toy_poodle,train
n02113624_2242,toy_poodle,train
n02113624_1879,toy_poodle,train
n02113624_2816,toy_poodle,train
n02113624_530,toy_poodle,train
n02113624_3960,toy_poodle,train
n02113624_1844,toy_poodle,train
n02113624_3796,toy_poodle,train
n02113624_5386,toy_poodle,train
n02113624_4349,toy_poodle,train
n02113624_528,toy_poodle,train
n02113624_1559,toy_poodle,train
n02113624_8951,toy_poodle,train
n02113624_1023,toy_poodle,train
n02113624_2934,toy_poodle,train
n02113624_7448,toy_poodle,train
n02113624_876,toy_poodle,train
n02113624_6456,toy_poodle,train
n02113624_983,toy_poodle,train
n02113624_952,toy_poodle,train
n02113624_10203,toy_poodle,train
n02113624_2883,toy_poodle,train
n02113624_1606,toy_poodle,train
n02113624_2224,toy_poodle,train
n02113624_7997,toy_poodle,train
n02113624_5723,toy_poodle,train
n02113624_288,toy_poodle,train
n02113624_1220,toy_poodle,train
n02113624_9199,toy_poodle,train
n02113624_1077,toy_poodle,train
n02113624_2521,toy_poodle,train
n02113624_6248,toy_poodle,train
n02113624_2270,toy_poodle,train
n02113624_213,toy_poodle,train
n02113624_6868,toy_poodle,train
n02113624_8444,toy_poodle,train
n02113624_3103,toy_poodle,train
n02113624_2308,toy_poodle,train
n02113624_1050,toy_poodle,train
n02113624_7986,toy_poodle,train
n02113624_3297,toy_poodle,train
n02113624_836,toy_poodle,train
n02113624_9550,toy_poodle,train
n02113624_3462,toy_poodle,train
n02113624_265,toy_poodle,train
n02113624_3887,toy_poodle,train
n02113624_665,toy_poodle,train
n02113624_2727,toy_poodle,train
n02113624_5367,toy_poodle,train
n02113624_2508,toy_poodle,train
n02113624_3864,toy_poodle,train
n02113624_1008,toy_poodle,train
n02113624_2244,toy_poodle,train
n02113624_2427,toy_poodle,train
n02113624_8880,toy_poodle,train
n02113624_4589,toy_poodle,train
n02113624_6921,toy_poodle,train
n02113624_8890,toy_poodle,train
n02113624_1832,toy_poodle,train
n02113624_1302,toy_poodle,train
n02113624_1785,toy_poodle,train
n02113624_3061,toy_poodle,train
n02113624_1293,toy_poodle,train
n02113624_7964,toy_poodle,train
n02113624_7996,toy_poodle,train
n02113624_3808,toy_poodle,train
n02113712_579,miniature_poodle,train
n02113712_3147,miniature_poodle,train
n02113712_7666,miniature_poodle,train
n02113712_3303,miniature_poodle,train
n02113712_1395,miniature_poodle,train
n02113712_2405,miniature_poodle,train
n02113712_2150,miniature_poodle,train
n02113712_212,miniature_poodle,train
n02113712_5289,miniature_poodle,train
n02113712_317,miniature_poodle,train
n02113712_2136,miniature_poodle,train
n02113712_1805,miniature_poodle,train
n02113712_1310,miniature_poodle,train
n02113712_142,miniature_poodle,train
n02113712_5210,miniature_poodle,train
n02113712_616,miniature_poodle,train
n02113712_1897,miniature_poodle,train
n02113712_2726,miniature_poodle,train
n02113712_3117,miniature_poodle,train
n02113712_8008,miniature_poodle,train
n02113712_9682,miniature_poodle,train
n02113712_2784,miniature_poodle,train
n02113712_574,miniature_poodle,train
n02113712_6384,miniature_poodle,train
n02113712_8756,miniature_poodle,train
n02113712_3171,miniature_poodle,train
n02113712_2045,miniature_poodle,train
n02113712_3293,miniature_poodle,train
n02113712_421,miniature_poodle,train
n02113712_3155,miniature_poodle,train
n02113712_237,miniature_poodle,train
n02113712_211,miniature_poodle,train
n02113712_1917,miniature_poodle,train
n02113712_2021,miniature_poodle,train
n02113712_1546,miniature_poodle,train
n02113712_8708,miniature_poodle,train
